Unnamed: 0.1,city,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Stadium
3927,Kolkata,3927,12000000,1766,Rajarhat,4.0,1.0,9.0,9.0,9.0,9.0,,9,9.0,,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3911,Bangalore,3911,6171000,708,Nelamangala,,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
1608,Chennai,1608,3814000,692,,2.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
717,Bangalore,717,5987000,1222,JP Nagar Phase 8,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,,0.0,,0.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
5798,Kolkata,5798,16800000,787,Sonarpur,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
198,Kolkata,198,3324000,1123,New Town,3.0,,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
478,Kolkata,478,2128000,1100,Rajarhat,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3273,Kolkata,3273,3561999,1370,Madhyamgram,,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
181,Chennai,181,5208000,930,Pammal,2.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2028,Delhi,2028,4000000,600,Bharat Vihar,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
334,Bangalore,334,15400000,1795,Sahakar Nagar,2.0,0.0,0.0,1.0,1.0,1.0,,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,,0.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
3066,Delhi,3066,15200000,2200,Dwarka More,4.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4518,Kolkata,4518,2100000,1256,Rajarhat,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
3127,Chennai,3127,5027000,1093,Sembakkam,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,,9,9,9,9,9.0,9.0,,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4763,Mumbai,4763,2600000,578,Nala Sopara,1.0,1.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3540,Chennai,3540,4692000,1060,Selaiyur,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5384,Bangalore,5384,23400000,6330,Hulimavu,4.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
366,Hyderabad,366,3300000,800,Gajularamaram,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3527,Chennai,3527,13000000,1220,Pammal,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1754,Mumbai,1754,27500000,724,Thane West,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5911,Mumbai,5911,3645000,755,Virar,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,,9.0,9.0,9.0,9,9.0,9.0,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2425,Bangalore,2425,8717000,1685,Sarjapur Road Wipro To Railway Crossing,,0.0,9.0,9.0,9.0,9.0,,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,,9.0,9.0,9,9.0
4051,Mumbai,4051,27000000,1040,Ghatkopar West,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3938,Chennai,3938,4899000,909,Iyappanthangal,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,,9.0,,9.0,9,9.0
2592,Delhi,2592,15000000,1000,Sector-14 Rohini,2.0,1.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4269,Mumbai,4269,29400000,400,Mulund East,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2228,Bangalore,2228,5900000,1086,Dasarahalli on Tumkur Road,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
305,Bangalore,305,8298999,1976,Anagalapura Near Hennur Main Road,3.0,0.0,0.0,1.0,1.0,,1.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0,0.0
1807,Chennai,1807,5220000,900,Chromepet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3,Chennai,3,23400000,3600,Thiruvidandhai,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
861,Delhi,861,4600000,1000,Uttam Nagar,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0,0.0
37,Kolkata,37,17600000,1965,Madurdaha Hussainpur,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,1,1.0,,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
2281,Mumbai,2281,20000000,995,Thane West,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5516,Mumbai,5516,16800000,576,Chembur,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2708,Mumbai,2708,45000000,690,Vangani,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5023,Kolkata,5023,8120000,1835,,,0.0,,9.0,9.0,9.0,9.0,9,9.0,,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3245,Mumbai,3245,7600000,1130,Matunga,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
6609,Mumbai,6609,4900000,1650,Goregaon West,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2647,Mumbai,2647,9500000,965,Mira Road East,2.0,0.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1772,Chennai,1772,7113000,1355,,,0.0,0.0,1.0,,1.0,1.0,1,1.0,0.0,0.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,,0,1,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
151,Delhi,151,4500000,650,Uttam Nagar,3.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,,0.0,0,0,0,0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
2914,Delhi,2914,70000000,2500,Hari Nagar,4.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4267,Chennai,4267,27300000,2476,,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3433,Delhi,3433,12500000,2000,Vasant Kunj,5.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2875,Delhi,2875,16500000,1200,Alaknanda,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,,9.0,9.0,9.0,9,9.0
5663,Mumbai,5663,4554000,450,Kandivali East,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1528,Delhi,1528,4300000,850,Dwarka Mor,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,,0.0,0.0,0.0,,0,0.0
2881,Kolkata,2881,2005000,1136,Keshtopur,2.0,1.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2462,Delhi,2462,14000000,570,Sarita Vihar,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1521,Kolkata,1521,3500000,1150,Khardah,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
268,Chennai,268,5993000,1073,Sholinganallur,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
271,Bangalore,271,6275000,1335,RR Nagar,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
3372,Kolkata,3372,5400000,1652,Garia,3.0,,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1437,Chennai,1437,5900000,980,Sholinganallur,,0.0,0.0,1.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1345,Kolkata,1345,6000000,1480,New Town,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
297,Kolkata,297,2622000,850,New Town,2.0,,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5759,Mumbai,5759,3900000,910,Virar,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3015,Chennai,3015,8941000,1160,,2.0,,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
1167,Kolkata,1167,4115999,1116,Kasba,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5997,Mumbai,5997,20000000,1300,Nala Sopara,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3878,Chennai,3878,5846000,1377,Iyappanthangal,3.0,0.0,9.0,9.0,9.0,9.0,,9,,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
4109,Chennai,4109,6367000,580,Pozhichalur,1.0,1.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4212,Bangalore,4212,7800000,1467,Sarjapur Attibele,,0.0,9.0,9.0,9.0,9.0,9.0,9,,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3546,Chennai,3546,6422000,920,Selaiyur,2.0,0.0,9.0,,9.0,9.0,9.0,9,,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
283,Kolkata,283,32500000,1727,Tangra,3.0,1.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
991,Mumbai,991,13200000,1260,Sector 12 A,2.0,1.0,,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
4104,Delhi,4104,2900000,800,Noida,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,,9.0,9,9.0
2063,Chennai,2063,10300000,1124,Manapakkam,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,,0.0,0.0,,1,0,0,0,1.0,1.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0,0.0
3238,Chennai,3238,4784000,920,Kovilambakkam,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2395,Chennai,2395,23300000,1970,Thiruvanmiyur,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
6905,Mumbai,6905,2400000,550,Nala Sopara,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1483,Delhi,1483,9000000,2200,Chattarpur,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,0,0.0
631,Bangalore,631,7554000,1442,JP Nagar Phase 3,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,,0.0,1.0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
619,Chennai,619,28500000,2042,Kilpauk,3.0,1.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3213,Chennai,3213,3744000,833,Kovilambakkam,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3975,Mumbai,3975,9000000,690,Mira Road East,2.0,0.0,,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,,9.0,9.0,9.0,9,9.0
121,Mumbai,121,4300000,640,Kharghar,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0,1.0,0.0,,1,1,1.0,,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
613,Bangalore,613,7847000,1502,JP Nagar Phase 3,3.0,0.0,0.0,1.0,1.0,1.0,,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
5487,Kolkata,5487,2441000,926,Lake Town,2.0,0.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
5771,Mumbai,5771,6500000,1500,Bandra East,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,,9.0,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,
2224,Bangalore,2224,7792000,1629,Krishnarajapura,2.0,0.0,9.0,,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4377,Mumbai,4377,12900000,2400,Sanpada,3.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
4236,Kolkata,4236,2000000,850,Kasba,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2047,Bangalore,2047,5961000,1109,Carmelaram,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,,9.0,9,9.0
3864,Delhi,3864,2999000,1000,Noida,2.0,1.0,9.0,9.0,9.0,,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
2150,Kolkata,2150,2500000,700,Behala,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,,9,9.0,9.0,9.0,9,9,9.0,,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
3256,Kolkata,3256,5500000,850,Rajarhat,2.0,1.0,,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,,9,9.0
6185,Mumbai,6185,15600000,995,Kandivali East,2.0,1.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1288,Chennai,1288,10400000,1524,Navallur,3.0,0.0,0.0,1.0,,0.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,0.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
4099,Mumbai,4099,2100000,688,Karjat,,1.0,9.0,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,,9.0,9.0,9.0,9,9,9,9,9.0,,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
1384,Bangalore,1384,5148000,1196,RR Nagar,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
1098,Kolkata,1098,2194000,2100,Beliaghata,4.0,0.0,9.0,9.0,,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9,9,9.0,9.0,9.0,9.0,9,9,9,9,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9,9.0
